19.277,0
14.768,0
-0.61778,0
-21.877,0
-13.139,0
-5.9809,0
0.96398,0
9.7049,0
-0.26234,0
-10.589,0
-4.3632,0
-2.6875,0
-6.5247,0
-13.675,0
-8.5351,0
-1.6731,0
-2.4436,0
-9.6902,0
-15.514,0
-14.339,0
-7.0717,0
2.2343,0
9.0651,0
-3.5632,0
-19.092,0
-9.1367,0
5.7057,0
16.004,0
7.4202,0
-0.32994,0
-7.869,0
-3.5182,0
-6.8558,0
-5.6993,0
-18.342,0
-14.053,0
-4.7904,0
1.9295,0
12.996,0
-8.5928,0
-9.8023,0
-4.5558,0
1.1671,0
21.018,0
11.766,0
-1.1688,0
-10.799,0
1.5163,0
17.363,0
2.9004,0
