16.936
12.644
-0.618
25.058
9.3824
-0.033977
0.63977
5.6764
0.14335
5.6156
0.061165
0.49986
2.5061
9.8937
4.2228
-0.29308
-1.3849
5.6382
12.612
10.866
4.1717
0.39062
3.9156
0.34622
18.162
3.6894
2.9967
13.397
2.0958
-1.117
4.2382
0.41001
2.9564
2.7676
16.112
9.479
-1.3772
-0.048279
8.7089
3.3905
5.8494
1.5583
0.98998
21.176
7.1361
-0.74204
5.969
0.94197
14.049
-0.33828
