1.6105
1.4322
1.8273
1.5958
1.5121
1.5794
1.2573
1.5863
1.2611
1.4448
1.5279
1.7222
1.5635
1.6885
1.3255
1.488
1.2765
1.5224
1.5819
1.0659
1.4633
1.424
1.0131
1.0815
1.4406
1.2958
1.0182
0.84579
1.0441
0.79073
0.95671
1.287
0.91274
1.1778
1.2914
1.2137
1.2479
1.1374
1.0932
1.2302
1.476
1.5815
1.5281
1.5774
1.3266
1.5304
1.2304
1.2491
1.1589
1.3227
