1.2497
1.6183
1.4807
1.5007
1.4211
1.2652
1.3377
1.5208
1.1027
1.3453
1.1886
1.5664
1.6044
1.5114
1.3971
1.5596
1.2413
1.7156
1.6155
1.8043
1.6006
1.373
1.5422
1.3676
1.2861
1.4242
1.3294
1.1685
1.1558
1.504
1.3905
1.4929
1.2872
1.1139
1.2875
1.4251
1.2819
1.5561
1.7403
1.8498
1.6608
1.889
1.6602
1.685
1.6474
1.8182
1.989
1.7074
1.7588
1.4473
