1.6364,1
1.5324,1
1.5205,1
1.4828,1
1.3886,1
1.4782,1
1.5154,1
1.5012,1
1.3203,1
1.4401,1
1.5757,1
1.6996,1
1.7674,1
1.6194,1
1.5836,1
1.5383,1
1.4528,1
1.475,1
1.3947,1
1.346,1
1.3483,1
1.1585,1
1.1294,1
1.1578,1
1.2528,1
1.2965,1
1.1262,1
1.1284,1
1.023,1
0.89979,1
0.92992,1
0.94178,1
1.0088,1
1.0137,1
1.1946,1
1.1168,1
1.1736,1
1.1682,1
1.1779,1
1.2374,1
1.3705,1
1.3932,1
1.48,1
1.3889,1
1.3763,1
1.3793,1
1.3912,1
1.3631,1
1.3359,1
1.3715,1
